Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
183131	10.0	290.0	193.0	0.3454061999975532	1.0	292.0	0.0	0.02871661734758344	1.0	0.0	0.0	-0.0003664240166674264	-0.0003664240166674264	0.005828977310092241	0.46446708954042887	0.016353599230448403	0.48082068992985616	0.11983874800304568	1.8564207812150317	2786.0	0.14943223423615928	1.0	36.0	0.0	0.02902868309548996	365.32667684555054	109.5740761756897	641.1735553887072	197.8335382938385	57.91906237602234	716.0474596166289	187.0	183131.0
198518	10.0	330.0	231.0	0.6171811177212411	0.925	384.5	0.0	0.028148503706795086	1.0	0.0	0.0	-0.0019780337046910778	-0.0019780337046910778	0.009024757649936963	0.30303729565466847	0.010046377955635972	0.31308367305387913	0.07629288439402133	1.8559529518677014	3008.0	0.11833459898575376	0.6	425.0	0.0	0.023329656670017854	405.8450722694397	120.87949800491333	616.4155314160168	222.83857488632202	62.126999378204346	696.6385343645782	186.0	198518.0
212880	10.0	360.0	249.0	3.820457684193065	0.45	718.0	0.0	0.029892320959841817	1.0	0.0	0.0	-0.0005161245374308368	-0.0005161245374308368	0.005948088428859983	0.08597783454959947	0.0029558474528000385	0.08893368221054378	0.021717296046387804	1.8557817994483872	3288.0	0.88431124329257	0.5	522.0	0.0	0.02241797550312058	435.7480320930481	130.9735448360443	608.7870653559396	238.28415322303772	66.49033403396606	698.4836621855655	185.0	212880.0
227880	10.0	380.0	257.0	2.9402743371944076	0.4	750.0	0.0	0.026463828273845934	1.0	0.0	0.0	0.0022666675694977293	0.0022666675694977293	0.010423592512434608	0.07747631427703483	0.002485496473472552	0.07996181054201362	0.02225712018794027	1.8549651046251427	3520.0	1.6303218424198813	0.2	808.0	0.0	0.021254283833706252	467.79257249832153	143.4367973804474	612.2417789841907	253.67717909812927	70.67859601974487	702.5618702709583	184.0	227880.0
243437	10.0	400.0	267.0	1.7486812413008566	0.5	777.0	0.0	0.025187691341914203	1.0	0.0	0.0	0.0011606561667576896	0.0011606561667576896	0.007865218215738422	0.08741440943752725	0.003359925399612016	0.09077433482743798	0.023854239884531128	1.8550064836939173	3760.0	-0.07349810393126653	0.4	614.0	0.0	0.017507732475007615	499.19312286376953	154.97788214683533	606.2736094882082	269.00331592559814	75.21192479133606	707.223188296275	183.0	243437.0
254425	10.0	420.0	280.0	1.3062675859356645	0.65	549.0	0.0	0.024608731302149016	1.0	0.0	0.0	0.0009630801314198742	0.0009630801314198742	0.0065333677907585186	0.15766190985838574	0.006856330675959944	0.1645182405731508	0.042092640279969624	1.8549103495620545	3928.0	-0.30198607374563646	0.6	424.0	0.0	0.02269463176296145	526.5066485404968	165.13991522789001	594.6533269348264	282.93351578712463	78.43321752548218	704.0631484467749	182.0	254425.0
268077	10.0	440.0	290.0	2.5842779888005256	0.5	682.0	0.0	0.02713251281749706	1.0	0.0	0.0	-0.0017382151349491597	-0.0017382151349491597	0.008025958086363971	0.10609121938710504	0.004066509978141733	0.11015772939888094	0.025801217172488143	1.8535145459310063	4140.0	2.1070766351265995	0.3	711.0	0.0	0.026978969491791994	556.0947666168213	175.8435504436493	598.9073795103384	297.64901757240295	82.60219860076904	704.9997175496575	181.0	268077.0
285513	10.0	460.0	296.0	3.0653447379412215	0.3	871.0	0.0	0.02622342990552371	1.0	0.0	0.0	0.0009546211752903596	0.0009546211752903596	0.006928303333338324	0.05840737017570067	0.0017765141793086726	0.06018388437394817	0.016000592257649465	1.8529342890662301	4412.0	0.3944978845311895	0.6	422.0	0.0	0.028091308820235843	586.4425802230835	185.6300232410431	590.0877352030681	313.84821486473083	86.96434211730957	712.3354671066188	180.0	285513.0
300316	10.0	480.0	306.0	2.0461246555671777	0.5	740.0	0.0	0.02572087204272106	1.0	0.0	0.0	0.0015157013072064464	0.0015157013072064464	0.007729216460383642	0.10494760204956201	0.003470087823587706	0.10841768996365246	0.028620123791737125	1.8546426829538851	4640.0	1.294307295397567	0.9	133.0	0.0	0.029328439067796593	613.4949922561646	193.2288420200348	573.7963279234687	328.67260456085205	91.59354567527771	714.5852689569815	179.0	300316.0
315717	10.0	500.0	315.0	3.6717364161263406	0.45	770.0	0.0	0.02983233967574387	1.0	0.0	0.0	0.0009276986160936453	0.0009276986160936453	0.008224001307583724	0.10047073942453916	0.003200300285849758	0.10367103970299167	0.02684545855154284	1.8540749589602155	4880.0	0.3672109322822054	0.5	518.0	0.0	0.02259181328088946	644.3034961223602	204.38282012939453	567.8412692736329	343.82822942733765	96.09244656562805	717.6680188704026	178.0	315717.0
333511	10.0	520.0	319.0	4.730683345518484	0.2	889.0	0.0	0.02768952336145643	1.0	0.0	0.0	0.0006821446717156613	0.0006821446717156613	0.008107536480816054	0.04756910625197319	0.0019297806295756918	0.049498886757435766	0.013056866369932304	1.851286934769671	5156.0	0.2766739477500607	0.5	519.0	0.0	0.022646750784786833	677.084671497345	215.8279950618744	561.7760567401854	360.70151472091675	100.55516171455383	723.0486127102333	177.0	333511.0
352791	10.0	540.0	321.0	4.358234365260741	0.1	964.0	0.0	0.026416969245532745	1.0	0.0	0.0	0.00150372260560592	0.00150372260560592	0.008166084071854129	0.029266748838126647	0.0007325743805631647	0.029999323106991743	0.009003553383323983	1.8482068431377408	5456.0	0.633497803822328	0.5	517.0	0.0	0.0242474195756539	709.7626881599426	226.24596071243286	558.7812467542221	377.78351283073425	105.73321461677551	729.6355637216269	176.0	352791.0
